old_oid	post_repair_oid	citation	disposition
4c127aba4e74fb6f8d486c4cb066586bb0d74846	ede255ae36abd9e37573969686e44b7bd4467638	docs/post-correctness/run-refresh.sh:44:harness="4c127aba4e74fb6f8d486c4cb066586bb0d74846"	retained-as-pre-repair-provenance
4c127aba4e74fb6f8d486c4cb066586bb0d74846	ede255ae36abd9e37573969686e44b7bd4467638	docs/research-ir-cfg-emitter.md:428:`1371e42` and harness `4c127ab`. No product source, test, fixture, golden,	retained-as-pre-repair-provenance
4c127aba4e74fb6f8d486c4cb066586bb0d74846	ede255ae36abd9e37573969686e44b7bd4467638	docs/research-ir-cfg-emitter.md:1108:- The two committed A/A runs bind `harness_ref 4c127ab`	retained-as-pre-repair-provenance
4c127aba4e74fb6f8d486c4cb066586bb0d74846	ede255ae36abd9e37573969686e44b7bd4467638	docs/research-ir-cfg-emitter.md:1113:  `git diff 4c127ab af0bd4f -- . ':!docs'` is empty, so that is a label	retained-as-pre-repair-provenance
4c127aba4e74fb6f8d486c4cb066586bb0d74846	ede255ae36abd9e37573969686e44b7bd4467638	docs/research-ir-cfg-emitter.md:1460:`4c127aba4e74fb6f8d486c4cb066586bb0d74846`, with tree	retained-as-pre-repair-provenance
4c127aba4e74fb6f8d486c4cb066586bb0d74846	ede255ae36abd9e37573969686e44b7bd4467638	docs/resource-evidence/README.md:15:The accepted timing harness remains `4c127aba4e74fb6f8d486c4cb066586bb0d74846`	retained-as-pre-repair-provenance
4c127aba4e74fb6f8d486c4cb066586bb0d74846	ede255ae36abd9e37573969686e44b7bd4467638	docs/resource-evidence/binding.txt:3:accepted_timing_harness_ref 4c127aba4e74fb6f8d486c4cb066586bb0d74846	retained-as-pre-repair-provenance
4c127aba4e74fb6f8d486c4cb066586bb0d74846	ede255ae36abd9e37573969686e44b7bd4467638	docs/resource-ruler-protocol.md:5:`4c127aba4e74fb6f8d486c4cb066586bb0d74846`. Resource scoring is a separate	retained-as-pre-repair-provenance
4c127aba4e74fb6f8d486c4cb066586bb0d74846	ede255ae36abd9e37573969686e44b7bd4467638	docs/resource-ruler-protocol.md:49:`scripts/bench-resource.sh OUT_DIR` reconstructs the accepted `4c127ab` timing	retained-as-pre-repair-provenance
af0bd4f2b6e1fdf0f9fa1589c002f20d99929230	c7ad4acfacea69f883b69220f35b50ad91c1b42b	docs/research-ir-cfg-emitter.md:1103:  `harness-b4b1d8c.patch` (added by `e2e66a7`, deleted by `af0bd4f`) and the	retained-as-pre-repair-provenance
af0bd4f2b6e1fdf0f9fa1589c002f20d99929230	c7ad4acfacea69f883b69220f35b50ad91c1b42b	docs/research-ir-cfg-emitter.md:1111:  directory bind `harness_ref af0bd4f` instead, which is the docs-only commit	retained-as-pre-repair-provenance
af0bd4f2b6e1fdf0f9fa1589c002f20d99929230	c7ad4acfacea69f883b69220f35b50ad91c1b42b	docs/research-ir-cfg-emitter.md:1113:  `git diff 4c127ab af0bd4f -- . ':!docs'` is empty, so that is a label	retained-as-pre-repair-provenance
e3d7d2ff450f25438a2ee7695a447799a5e6f103	6db8939babbd30e8709e9ddd12b6e8ffdbf2c7f0	docs/oracle-protocol-ir-cfg-emitter.md:676:which at `e3d7d2f`, where this record was written, was the only protected path	retained-as-pre-repair-provenance
e3d7d2ff450f25438a2ee7695a447799a5e6f103	6db8939babbd30e8709e9ddd12b6e8ffdbf2c7f0	docs/research-ir-cfg-emitter.md:1143:is adjudicated in the companion protocol section 10, landed in `e3d7d2f`, with	retained-as-pre-repair-provenance
058b120b1058b5d9a0a29dfba804a9b0f41550c9	3dac05720a244090373f620a54aa12bde5d780c3	docs/research-ir-cfg-emitter.md:1050:git checkout --force --detach 058b120	retained-as-pre-repair-provenance
058b120b1058b5d9a0a29dfba804a9b0f41550c9	3dac05720a244090373f620a54aa12bde5d780c3	docs/research-ir-cfg-emitter.md:1053:| Probe | `4e8a9b2` as committed | same tree, `exclude` instead of `members` | tip `058b120`, same worktree |	retained-as-pre-repair-provenance
02bc42c4c903ede5f90557bb28c82a1dcdf227c5	74d3d1555aa6398d4e961a23f031bd2206912486	docs/oracle-protocol-ir-cfg-emitter.md:845:| `282a1b3` through `02bc42c` | unchanged, docs-only and harness-only commits | `e0b5c675b2510d8c17c05b15a4a33341ba6a24cbec4336512cf63028527ff3b8` |	retained-as-pre-repair-provenance
02bc42c4c903ede5f90557bb28c82a1dcdf227c5	74d3d1555aa6398d4e961a23f031bd2206912486	docs/oracle-protocol-ir-cfg-emitter.md:909:Run in disposable worktrees detached at `02bc42c` with the guard copied in, one	retained-as-pre-repair-provenance
02bc42c4c903ede5f90557bb28c82a1dcdf227c5	74d3d1555aa6398d4e961a23f031bd2206912486	docs/oracle-protocol-ir-cfg-emitter.md:998:| `282a1b3` through `02bc42c` | unchanged | `e0b5c675b2510d8c17c05b15a4a33341ba6a24cbec4336512cf63028527ff3b8` |	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:699:| `4c127ab` through `9757328` | unchanged, docs-only and harness-only commits | `2f76a8b9abac96db026386c0626d248ade81e9690e563cbaaa901b86472b4457` |	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:830:`crates/flutterdec-decompiler/tests/provenance_audit.rs`, which at `9757328`,	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:846:| `9757328` | first move, adjudicated here, superseded at `65abbf0` | `8124346801612c56e9580d293c16a4e24593df175f8e7e376f16748a26560c0e` |	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:850:against the commit that row names. Both values are historical: `9757328` alone	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:999:| `9757328` | first, narrow guard, adjudicated in section 11 | `8124346801612c56e9580d293c16a4e24593df175f8e7e376f16748a26560c0e` |	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:1006:| `5f6a39f` through `9757328` | prior, adjudicated in section 10 | `2f76a8b9abac96db026386c0626d248ade81e9690e563cbaaa901b86472b4457` |	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:1013:through `9757328`, `c51642b043cfa254c454282aee5d14b24d899d29bcda83d8e42a9e1da9968c55`	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:1027:`git diff --numstat 9757328` for the three files: 322 insertions and 37 deletions	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:1065:git show 9757328:scripts/ci-check.sh > /tmp/cic-prev.sh	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:1080:`9757328` is absent now, and the same command run against `1371e42` reports only	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:1147:One disposable worktree detached at `9757328`, with this commit's guard and both	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:1219:   `9757328` and of `1371e42`.	retained-as-pre-repair-provenance
97573287136a694602d8e3845675777bc68b87a4	62ccd4d0a8e2250c5e47a23e085690c566db4597	docs/oracle-protocol-ir-cfg-emitter.md:1222:   behavior in the sense that matters for a guard: at `9757328` plants 4 through	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:679:carried one row further at `65abbf0`, whose move section 12 adjudicates. That is	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:700:| `65abbf0` | fourth move, adjudicated in section 12, superseded at `c95daa6` | `171aa8894675ed2c90ff40c9d6a136bd791c3ae0d51c7965617e682b31d2f067` |	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:704:last of them was held by `65abbf0` alone, and section 7 records	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:846:| `9757328` | first move, adjudicated here, superseded at `65abbf0` | `8124346801612c56e9580d293c16a4e24593df175f8e7e376f16748a26560c0e` |	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1000:| `65abbf0` | second move, superseded at `c95daa6`, adjudicated in section 13 | `b5712a66b0f6472a726d4d253555272b54322cd69c3fdb1a3bed514de8cb9765` |	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1007:| `65abbf0` | fourth move, superseded at `c95daa6`, adjudicated in section 13 | `171aa8894675ed2c90ff40c9d6a136bd791c3ae0d51c7965617e682b31d2f067` |	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1018:that row names. Both chains end at `65abbf0` and both of those values were	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1271:| `65abbf0` | prior, source-text guard, adjudicated in section 12 | `b5712a66b0f6472a726d4d253555272b54322cd69c3fdb1a3bed514de8cb9765` |	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1278:| `65abbf0` | prior, adjudicated in section 12 | `171aa8894675ed2c90ff40c9d6a136bd791c3ae0d51c7965617e682b31d2f067` |	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1293:`c51642b043cfa254c454282aee5d14b24d899d29bcda83d8e42a9e1da9968c55` at `65abbf0`,	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1304:`git diff --numstat 65abbf0` for the four non-protocol files: 59 insertions and 10	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1336:git show 65abbf0:scripts/ci-check.sh > /tmp/cic-prev.sh	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1351:at `65abbf0` is absent now; one command is added,	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1420:One disposable worktree detached at `65abbf0` with this commit's four files copied	retained-as-pre-repair-provenance
65abbf04e261bb8864cc86d2317f47b14cd3e663	adb43974ab53749db9dcd2a44530d5e3059872b8	docs/oracle-protocol-ir-cfg-emitter.md:1499:   behavior in the sense that matters: at `65abbf0` the nine text-preserving	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:700:| `65abbf0` | fourth move, adjudicated in section 12, superseded at `c95daa6` | `171aa8894675ed2c90ff40c9d6a136bd791c3ae0d51c7965617e682b31d2f067` |	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1000:| `65abbf0` | second move, superseded at `c95daa6`, adjudicated in section 13 | `b5712a66b0f6472a726d4d253555272b54322cd69c3fdb1a3bed514de8cb9765` |	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1007:| `65abbf0` | fourth move, superseded at `c95daa6`, adjudicated in section 13 | `171aa8894675ed2c90ff40c9d6a136bd791c3ae0d51c7965617e682b31d2f067` |	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1019:superseded at `c95daa6`, so `sha256sum <path>` reproduces neither: section 7	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1272:| `c95daa6` through `af32bb1` | third move, adjudicated here, superseded at `6d501c8` | `1bda72504e7ada1c8a2e7798ca314b3843ebc6cf8b8202851de42dd542573abd` |	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1279:| `c95daa6` through `af32bb1` | fifth move, adjudicated here, superseded at `6d501c8` | `386e0f2a22a25c774ff43da8621e947d9c3a4137e57a5d8ee6bbad973eb25c48` |	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1282:Its digest at `c95daa6` is	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1284:value section 7 carried for it from `c95daa6` through `af32bb1`; it has moved	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1673:Reproduce with `git log --format='%h %cI %s' c95daa6..fe4b31c`, which lists the six	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1751:changed by the whole IR work, `git diff --name-only c95daa6 fe4b31c^`, was empty.	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1801:Between `c95daa6` and `af32bb1` this mission added, in eleven commits, the ARM64	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1840:| `c95daa6` | prior, adjudicated in section 13 | `1bda72504e7ada1c8a2e7798ca314b3843ebc6cf8b8202851de42dd542573abd` |	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1848:| `c95daa6` | prior, adjudicated in section 13 | `386e0f2a22a25c774ff43da8621e947d9c3a4137e57a5d8ee6bbad973eb25c48` |	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:1856:| `c95daa6` | as created, adjudicated in section 13 | `d882132e87cb4625ebdac88ab310e405b00133bd546e172db282be7e1bbf47bf` |	retained-as-pre-repair-provenance
c95daa618f100bb0519e0fe34eca800eff5a844a	9196d2a0db821065abbe9813f30063dd40b59b91	docs/oracle-protocol-ir-cfg-emitter.md:2394:| `c95daa6` | new, added by section 13 | `d882132e87cb4625ebdac88ab310e405b00133bd546e172db282be7e1bbf47bf` |	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/oracle-protocol-ir-cfg-emitter.md:184:brought to the values this table demands at `ac544ca`. In the current tree, all	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/oracle-protocol-ir-cfg-emitter.md:1516:being true at `ac544ca`. This record adjudicates both edits.	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/oracle-protocol-ir-cfg-emitter.md:1593:`ac544ca` created the class that behavior deserves, `IROp::IndirectBranch`	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/oracle-protocol-ir-cfg-emitter.md:1628:supported has been false since `ac544ca`. The replacement states the `1371e42`	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/oracle-protocol-ir-cfg-emitter.md:1666:| `ac544ca` | 2026-08-18T09:11:58-04:00 | 7, 0 docs | `IROp::IndirectBranch` and `IROp::Trap`, the classifier, leader and successor rules, and the tests |	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/oracle-protocol-ir-cfg-emitter.md:1841:| `ac544ca` through `af32bb1` | unchanged, eleven commits of product and oracle work | `1bda72504e7ada1c8a2e7798ca314b3843ebc6cf8b8202851de42dd542573abd` |	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/oracle-protocol-ir-cfg-emitter.md:1849:| `ac544ca` through `af32bb1` | unchanged | `386e0f2a22a25c774ff43da8621e947d9c3a4137e57a5d8ee6bbad973eb25c48` |	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/oracle-protocol-ir-cfg-emitter.md:1857:| `ac544ca` through `af32bb1` | unchanged | `d882132e87cb4625ebdac88ab310e405b00133bd546e172db282be7e1bbf47bf` |	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/oracle-protocol-ir-cfg-emitter.md:1874:| `crates/flutterdec-decompiler/tests/arm64_control_effects.rs` | already test-only, added at `ac544ca` | unprotected, not named by any lane |	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/research-ir-cfg-emitter.md:70:The `br` and `brk` rows are the state after `ac544ca`, which closed risk R1. At	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/research-ir-cfg-emitter.md:212:  observed through emitted text. Partly closed since: `ac544ca` asserts the full	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/research-ir-cfg-emitter.md:237:**R1. Closed at `ac544ca`: `br` and `brk` got an invented fallthrough edge.**	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/research-ir-cfg-emitter.md:420:  written. R1 was the first through that path and is closed at `ac544ca`;	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/research-ir-cfg-emitter.md:746:| D2 | Closed at `ac544ca`: R1, `br` and `brk` got an invented fallthrough edge | Closed, asserted by test in three crates | Sections 7 and 18 |	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/research-ir-cfg-emitter.md:885:to land, at `ac544ca`, and is closed in section 18. D1 and D3 are open.	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/research-ir-cfg-emitter.md:1163:## 18. Indirect control terminators, implemented at `ac544ca`	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/research-ir-cfg-emitter.md:1165:`ac544ca` ("fix(ir): model indirect control terminators") is a code-only commit,	retained-as-pre-repair-provenance
ac544cabff3dde7b16af7d3b8f37fe6e796f17ac	6359a4440c613645ddd43dd4b35a7684470f7889	docs/research-ir-cfg-emitter.md:1472:`ac544cabff3dde7b16af7d3b8f37fe6e796f17ac`, resolvable omitted helpers at	retained-as-pre-repair-provenance
dff08acacb8c1be2071444765200b0081ae1e9f3	b9e9468eff73f0b51bfd85194fe0a313aa987020	docs/oracle-protocol-ir-cfg-emitter.md:1667:| `dff08ac` | 2026-08-18T09:28:43-04:00 | 8, 0 docs | block-identity validation at every consumer boundary |	retained-as-pre-repair-provenance
dff08acacb8c1be2071444765200b0081ae1e9f3	b9e9468eff73f0b51bfd85194fe0a313aa987020	docs/oracle-protocol-ir-cfg-emitter.md:1875:| `crates/flutterdec-decompiler/tests/cfg_identity.rs` | already test-only, added at `dff08ac` | unprotected, not named by any lane |	retained-as-pre-repair-provenance
dff08acacb8c1be2071444765200b0081ae1e9f3	b9e9468eff73f0b51bfd85194fe0a313aa987020	docs/research-ir-cfg-emitter.md:213:  per-mnemonic edge set against a literal table, and `dff08ac`, `325447f` and	retained-as-pre-repair-provenance
dff08acacb8c1be2071444765200b0081ae1e9f3	b9e9468eff73f0b51bfd85194fe0a313aa987020	docs/research-ir-cfg-emitter.md:1299:and 6 predate them: `dff08ac` added `crates/flutterdec-ir/src/validate.rs` and	retained-as-pre-repair-provenance
325447f06707bea355da0ff865a3b619e0517e7a	fc8288a0c579e7d8e29d15cc09ec3f13e9d74cdc	docs/oracle-protocol-ir-cfg-emitter.md:1668:| `325447f` | 2026-08-18T09:34:35-04:00 | 4, 0 docs | one canonical edge-rebuild path |	retained-as-pre-repair-provenance
325447f06707bea355da0ff865a3b619e0517e7a	fc8288a0c579e7d8e29d15cc09ec3f13e9d74cdc	docs/research-ir-cfg-emitter.md:213:  per-mnemonic edge set against a literal table, and `dff08ac`, `325447f` and	retained-as-pre-repair-provenance
325447f06707bea355da0ff865a3b619e0517e7a	fc8288a0c579e7d8e29d15cc09ec3f13e9d74cdc	docs/research-ir-cfg-emitter.md:1300:gated the consumer boundaries on it, `325447f` made edge rebuilding go through one	retained-as-pre-repair-provenance
ecc2892f8ce97ffaea96674c2bc417bf087fa5f9	4268b8d3906768ff881e5f19b687c37238cdb6ca	docs/oracle-protocol-ir-cfg-emitter.md:1669:| `ecc2892` | 2026-08-18T09:39:05-04:00 | 1, 0 docs | guard-prune scope pinned |	retained-as-pre-repair-provenance
ecc2892f8ce97ffaea96674c2bc417bf087fa5f9	4268b8d3906768ff881e5f19b687c37238cdb6ca	docs/research-ir-cfg-emitter.md:214:  `ecc2892` assert block identity and edge reciprocity directly. The dominance	retained-as-pre-repair-provenance
ecc2892f8ce97ffaea96674c2bc417bf087fa5f9	4268b8d3906768ff881e5f19b687c37238cdb6ca	docs/research-ir-cfg-emitter.md:1168:are as of `ecc2892`, the branch tip when it was written, not `1371e42`.	retained-as-pre-repair-provenance
ecc2892f8ce97ffaea96674c2bc417bf087fa5f9	4268b8d3906768ff881e5f19b687c37238cdb6ca	docs/research-ir-cfg-emitter.md:1292:Suite at `ecc2892`: `nix develop -c cargo test --workspace` is 466 passed, 0	retained-as-pre-repair-provenance
ecc2892f8ce97ffaea96674c2bc417bf087fa5f9	4268b8d3906768ff881e5f19b687c37238cdb6ca	docs/research-ir-cfg-emitter.md:1301:canonical path, and `ecc2892` pinned that only guard-stranded blocks are pruned.	retained-as-pre-repair-provenance
b2ed966e6b3b7fdb84d7fdc7553524e52404edd6	74c6d3008a954685c459dcb832e8d6ca1f8e8b32	docs/oracle-protocol-ir-cfg-emitter.md:1615:commit. `git diff --numstat b2ed966` reports 292 insertions and 5 deletions. The	retained-as-pre-repair-provenance
b2ed966e6b3b7fdb84d7fdc7553524e52404edd6	74c6d3008a954685c459dcb832e8d6ca1f8e8b32	docs/oracle-protocol-ir-cfg-emitter.md:1648:reproducibility only, this protocol's own sha256 at `b2ed966`, the commit	retained-as-pre-repair-provenance
b2ed966e6b3b7fdb84d7fdc7553524e52404edd6	74c6d3008a954685c459dcb832e8d6ca1f8e8b32	docs/oracle-protocol-ir-cfg-emitter.md:1651:with `git show b2ed966:docs/oracle-protocol-ir-cfg-emitter.md | sha256sum`. The	retained-as-pre-repair-provenance
b2ed966e6b3b7fdb84d7fdc7553524e52404edd6	74c6d3008a954685c459dcb832e8d6ca1f8e8b32	docs/oracle-protocol-ir-cfg-emitter.md:1670:| `b2ed966` | 2026-08-18T10:27:41-04:00 | 1, all docs | research doc section 18, risk R1 closed |	retained-as-pre-repair-provenance
b2ed966e6b3b7fdb84d7fdc7553524e52404edd6	74c6d3008a954685c459dcb832e8d6ca1f8e8b32	docs/oracle-protocol-ir-cfg-emitter.md:1671:| this commit | after `b2ed966` | 1, all docs | section 3 reconciliation and this record |	retained-as-pre-repair-provenance
fe4b31c66c41269e84088cf00cab1d0da8309930	b34380603d5a280b7a677a618457ca5479cec741	docs/oracle-protocol-ir-cfg-emitter.md:1673:Reproduce with `git log --format='%h %cI %s' c95daa6..fe4b31c`, which lists the six	retained-as-pre-repair-provenance
fe4b31c66c41269e84088cf00cab1d0da8309930	b34380603d5a280b7a677a618457ca5479cec741	docs/oracle-protocol-ir-cfg-emitter.md:1751:changed by the whole IR work, `git diff --name-only c95daa6 fe4b31c^`, was empty.	retained-as-pre-repair-provenance
5ec63ef3cc234560db6faf852566103332f0dd7c	9c02714a0ec779e15bc22d04d8d4671c6872ec61	docs/oracle-protocol-ir-cfg-emitter.md:1873:| `crates/flutterdec-decompiler/src/control_flow/relation_oracle.rs` | already test-only, added at `5ec63ef` | unprotected, no sentinel |	retained-as-pre-repair-provenance
af32bb18575ac64ffe321e2e3830fb03fb92a567	d6368c79bc1778a913fd723702978b4f8842e008	docs/oracle-protocol-ir-cfg-emitter.md:1272:| `c95daa6` through `af32bb1` | third move, adjudicated here, superseded at `6d501c8` | `1bda72504e7ada1c8a2e7798ca314b3843ebc6cf8b8202851de42dd542573abd` |	retained-as-pre-repair-provenance
